hour,events
2018-09-07T00,201
2018-09-07T01,554
2018-09-07T02,401
2018-09-07T03,87
2018-09-07T04,24
2018-09-07T05,20
2018-09-07T06,166
2018-09-07T07,302
2018-09-07T08,109
2018-09-07T09,106
2018-09-07T10,28
2018-09-07T11,42
2018-09-07T12,36
2018-09-07T13,77
2018-09-07T14,350
2018-09-07T15,103
2018-09-07T16,24
2018-09-07T17,596
2018-09-07T18,445
2018-09-07T19,216
2018-09-07T20,206
2018-09-07T21,22
2018-09-07T22,32
2018-09-07T23,72
2018-09-08T00,70
2018-09-08T01,145
2018-09-08T02,112
2018-09-08T03,157
2018-09-08T04,110
2018-09-08T05,10
2018-09-08T06,38
2018-09-08T07,117
2018-09-08T08,273
2018-09-08T09,16
2018-09-08T10,245
2018-09-08T11,225
2018-09-08T12,139
2018-09-08T13,244
2018-09-08T14,173
2018-09-08T15,435
2018-09-08T16,149
2018-09-08T17,250
2018-09-08T18,197
2018-09-08T19,112
2018-09-08T20,245
2018-09-08T21,423
2018-09-08T22,407
2018-09-08T23,201
2018-09-09T00,211
2018-09-09T01,80
2018-09-09T02,82
2018-09-09T03,237
2018-09-09T04,141
2018-09-09T05,71
2018-09-09T06,81
2018-09-09T07,28
2018-09-09T08,17
2018-09-09T09,32
2018-09-09T10,24
2018-09-09T11,36
2018-09-09T12,87
2018-09-09T13,313
2018-09-09T14,189
2018-09-09T15,152
2018-09-09T16,159
2018-09-09T17,721
2018-09-09T18,3099
2018-09-09T19,567
2018-09-09T20,441
2018-09-09T21,163
2018-09-09T22,108
2018-09-09T23,385
2018-09-10T00,346
2018-09-10T01,214
2018-09-10T02,117
2018-09-10T03,96
2018-09-10T04,29
2018-09-10T05,73
2018-09-10T06,18
2018-09-10T07,5
2018-09-10T08,50
2018-09-10T09,6
2018-09-10T10,110
2018-09-10T11,44
2018-09-10T12,105
2018-09-10T13,98
2018-09-10T14,55
2018-09-10T15,186
2018-09-10T16,273
2018-09-10T17,218
2018-09-10T18,172
2018-09-10T19,163
2018-09-10T20,107
2018-09-10T21,64
2018-09-10T22,109
2018-09-10T23,110
2018-09-11T00,40
2018-09-11T01,218
2018-09-11T02,213
2018-09-11T03,82
2018-09-11T04,45
2018-09-11T05,75
2018-09-11T06,15
2018-09-11T07,8
2018-09-11T08,7
2018-09-11T09,988
2018-09-11T10,59
2018-09-11T11,176
2018-09-11T12,237
2018-09-11T13,101
2018-09-11T14,126
2018-09-11T15,64
2018-09-11T16,259
2018-09-11T17,179
2018-09-11T18,212
2018-09-11T19,270
2018-09-11T20,662
2018-09-11T21,200
2018-09-11T22,38
2018-09-11T23,129
2018-09-12T00,41
2018-09-12T01,88
2018-09-12T02,14
2018-09-12T03,24
2018-09-12T04,10
2018-09-12T05,110
2018-09-12T06,108
2018-09-12T07,57
2018-09-12T08,99
2018-09-12T09,59
2018-09-12T10,18
2018-09-12T11,10
2018-09-12T12,109
2018-09-12T13,91
2018-09-12T14,118
2018-09-12T15,276
2018-09-12T16,557
2018-09-12T17,96
2018-09-12T18,63
2018-09-12T19,229
2018-09-12T20,200
2018-09-12T21,59
2018-09-12T22,28
2018-09-12T23,22
2018-09-13T00,37
2018-09-13T01,91
2018-09-13T02,37
2018-09-13T03,20
2018-09-13T04,4
2018-09-13T05,9
2018-09-13T06,8
2018-09-13T07,151
2018-09-13T08,109
2018-09-13T09,5
2018-09-13T10,29
2018-09-13T11,29
2018-09-13T12,16
2018-09-13T13,44
2018-09-13T14,59
2018-09-13T15,15
2018-09-13T16,154
2018-09-13T17,20
2018-09-13T18,174
2018-09-13T19,238
2018-09-13T20,19
2018-09-13T21,77
2018-09-13T22,36
2018-09-13T23,176
2018-09-14T00,112
2018-09-14T01,379
2018-09-14T02,70
2018-09-14T03,151
2018-09-14T04,110
2018-09-14T05,87
2018-09-14T06,57
2018-09-14T07,70
2018-09-14T08,23
2018-09-14T09,88
2018-09-14T10,53
2018-09-14T11,20
2018-09-14T12,58
2018-09-14T13,92
2018-09-14T14,75
2018-09-14T15,23
2018-09-14T16,114
2018-09-14T17,159
2018-09-14T18,98
2018-09-14T19,84
2018-09-14T20,284
2018-09-14T21,135
2018-09-14T22,231
2018-09-14T23,95
2018-09-15T00,47
2018-09-15T01,23
2018-09-15T02,51
2018-09-15T03,147
2018-09-15T04,9
2018-09-15T05,55
2018-09-15T06,125
2018-09-15T07,32
2018-09-15T08,12
2018-09-15T09,86
2018-09-15T10,60
2018-09-15T11,92
2018-09-15T12,25
2018-09-15T13,57
2018-09-15T14,134
2018-09-15T15,75
2018-09-15T16,97
2018-09-15T17,162
2018-09-15T18,195
2018-09-15T19,143
2018-09-15T20,228
2018-09-15T21,38
2018-09-15T22,97
2018-09-15T23,309
2018-09-16T00,222
2018-09-16T01,224
2018-09-16T02,288
2018-09-16T03,335
2018-09-16T04,123
2018-09-16T05,154
2018-09-16T06,40
2018-09-16T07,103
2018-09-16T08,20
2018-09-16T09,158
2018-09-16T10,92
2018-09-16T11,56
2018-09-16T12,156
2018-09-16T13,141
2018-09-16T14,210
2018-09-16T15,222
2018-09-16T16,154
2018-09-16T17,120
2018-09-16T18,1249
2018-09-16T19,71
2018-09-16T20,146
2018-09-16T21,219
2018-09-16T22,133
2018-09-16T23,281
2018-09-17T00,524
2018-09-17T01,411
2018-09-17T02,120
2018-09-17T03,128
2018-09-17T04,262
2018-09-17T05,285
2018-09-17T06,79
2018-09-17T07,52
2018-09-17T08,86
2018-09-17T09,107
2018-09-17T10,56
2018-09-17T11,78
2018-09-17T12,83
2018-09-17T13,60
2018-09-17T14,475
2018-09-17T15,165
2018-09-17T16,96
2018-09-17T17,282
2018-09-17T18,564
2018-09-17T19,292
2018-09-17T20,141
2018-09-17T21,545
2018-09-17T22,289
2018-09-17T23,184
2018-09-18T00,314
2018-09-18T01,75
2018-09-18T02,224
2018-09-18T03,111
2018-09-18T04,110
2018-09-18T05,90
2018-09-18T06,5
2018-09-18T07,56
2018-09-18T08,93
2018-09-18T09,84
2018-09-18T10,10
2018-09-18T11,245
2018-09-18T12,175
2018-09-18T13,62
2018-09-18T14,71
2018-09-18T15,216
2018-09-18T16,57
2018-09-18T17,77
2018-09-18T18,246
2018-09-18T19,85
2018-09-18T20,109
2018-09-18T21,110
2018-09-18T22,201
2018-09-18T23,322
2018-09-19T00,117
2018-09-19T01,338
2018-09-19T02,83
2018-09-19T03,18
2018-09-19T04,86
2018-09-19T05,64
2018-09-19T06,3
2018-09-19T07,14
2018-09-19T08,37
2018-09-19T09,428
2018-09-19T10,67
2018-09-19T11,12
2018-09-19T12,440
2018-09-19T13,474
2018-09-19T14,150
2018-09-19T15,211
2018-09-19T16,122
2018-09-19T17,385
2018-09-19T18,318
2018-09-19T19,104
2018-09-19T20,614
2018-09-19T21,85
2018-09-19T22,80
2018-09-19T23,95
2018-09-20T00,108
2018-09-20T01,485
2018-09-20T02,137
2018-09-20T03,29
2018-09-20T04,8
2018-09-20T05,65
2018-09-20T06,78
2018-09-20T07,58
2018-09-20T08,7
2018-09-20T09,33
2018-09-20T10,35
2018-09-20T11,70
2018-09-20T12,68
2018-09-20T13,201
2018-09-20T14,95
2018-09-20T15,128
2018-09-20T16,156
2018-09-20T17,549
2018-09-20T18,235
2018-09-20T19,53
2018-09-20T20,350
2018-09-20T21,172
2018-09-20T22,28
2018-09-20T23,52
2018-09-21T00,14
2018-09-21T17,89
2018-09-21T18,106
2018-09-21T19,167
2018-09-21T20,167
2018-09-21T21,129
2018-09-21T22,359
2018-09-21T23,1219
2018-09-22T00,298
2018-09-22T01,363
2018-09-22T02,149
2018-09-22T03,46
2018-09-22T04,106
2018-09-22T05,85
2018-09-22T06,128
2018-09-22T07,56
2018-09-22T08,11
2018-09-22T09,81
2018-09-22T10,162
2018-09-22T11,148
2018-09-22T12,50
2018-09-22T13,50
2018-09-22T14,141
2018-09-22T15,683
2018-09-22T16,655
2018-09-22T17,319
2018-09-22T18,158
2018-09-22T19,424
2018-09-22T20,469
2018-09-22T21,682
2018-09-22T22,105
2018-09-22T23,753
2018-09-23T00,352
2018-09-23T01,185
2018-09-23T02,60
2018-09-23T03,19
2018-09-23T04,433
2018-09-23T05,134
2018-09-23T06,34
2018-09-23T07,37
2018-09-23T08,132
2018-09-23T09,498
2018-09-23T10,67
2018-09-23T11,134
2018-09-23T12,103
2018-09-23T13,93
2018-09-23T14,198
2018-09-23T15,408
2018-09-23T16,146
2018-09-23T17,182
2018-09-23T18,505
2018-09-23T19,640
2018-09-23T20,343
2018-09-23T21,256
2018-09-23T22,98
2018-09-23T23,278
2018-09-24T00,224
2018-09-24T01,269
2018-09-24T02,140
2018-09-24T03,66
2018-09-24T04,69
2018-09-24T05,88
2018-09-24T06,9
2018-09-24T07,34
2018-09-24T08,42
2018-09-24T09,12
2018-09-24T10,79
2018-09-24T11,93
2018-09-24T12,104
2018-09-24T13,9
2018-09-24T14,114
2018-09-24T15,168
2018-09-24T16,164
2018-09-24T17,50
2018-09-24T18,106
2018-09-24T19,98
2018-09-24T20,58
2018-09-24T21,56
2018-09-24T22,208
2018-09-24T23,407
2018-09-25T00,468
2018-09-25T01,260
2018-09-25T02,224
2018-09-25T03,205
2018-09-25T04,70
2018-09-25T05,215
2018-09-25T06,10
2018-09-25T07,6
2018-09-25T08,2
2018-09-25T09,95
2018-09-25T10,79
2018-09-25T11,322
2018-09-25T12,17
2018-09-25T13,43
2018-09-25T14,196
2018-09-25T15,88
2018-09-25T16,89
2018-09-25T17,171
2018-09-25T18,28
2018-09-25T19,303
2018-09-25T20,65
2018-09-25T21,131
2018-09-25T22,81
2018-09-25T23,442
2018-09-26T00,422
2018-09-26T01,119
2018-09-26T02,129
2018-09-26T03,108
2018-09-26T04,223
2018-09-26T05,293
2018-09-26T06,130
2018-09-26T07,130
2018-09-26T08,140
2018-09-26T09,33
2018-09-26T10,11
2018-09-26T11,14
2018-09-26T12,13
2018-09-26T13,122
2018-09-26T14,27
2018-09-26T15,82
2018-09-26T16,47
2018-09-26T17,238
2018-09-26T18,257
2018-09-26T19,230
2018-09-26T20,61
2018-09-26T21,75
2018-09-26T22,138
2018-09-26T23,125
2018-09-27T00,48
2018-09-27T01,187
2018-09-27T02,336
2018-09-27T03,28
2018-09-27T04,130
2018-09-27T05,96
2018-09-27T06,22
2018-09-27T07,59
2018-09-27T08,190
2018-09-27T09,36
2018-09-27T10,49
2018-09-27T11,25
2018-09-27T12,20
2018-09-27T13,34
2018-09-27T14,84
2018-09-27T15,98
2018-09-27T16,201
2018-09-27T17,491
2018-09-27T18,195
2018-09-27T19,169
2018-09-27T20,691
2018-09-27T21,402
2018-09-27T22,193
2018-09-27T23,130
2018-09-28T00,141
2018-09-28T01,65
2018-09-28T02,43
2018-09-28T03,314
2018-09-28T04,12
2018-09-28T05,13
2018-09-28T06,12
2018-09-28T07,12
2018-09-28T08,24
2018-09-28T09,104
2018-09-28T10,5
2018-09-28T11,9
2018-09-28T12,44
2018-09-28T13,126
2018-09-28T14,28
2018-09-28T15,57
2018-09-28T16,76
2018-09-28T17,167
2018-09-28T18,159
2018-09-28T19,106
2018-09-28T20,91
2018-09-28T21,265
2018-09-28T22,40
2018-09-28T23,26
2018-09-29T00,50
2018-09-29T01,114
2018-09-29T02,83
2018-09-29T03,77
2018-09-29T04,14
2018-09-29T05,59
2018-09-29T06,41
2018-09-29T07,185
2018-09-29T08,9
2018-09-29T09,37
2018-09-29T10,18
2018-09-29T11,138
2018-09-29T12,15
2018-09-29T13,73
2018-09-29T14,118
2018-09-29T15,207
2018-09-29T16,215
2018-09-29T17,210
2018-09-29T18,122
2018-09-29T19,51
2018-09-29T20,61
2018-09-29T21,83
2018-09-29T22,444
2018-09-29T23,149
2018-09-30T00,283
2018-09-30T01,91
2018-09-30T02,264
2018-09-30T03,475
2018-09-30T04,369
2018-09-30T05,361
2018-09-30T06,216
2018-09-30T07,118
2018-09-30T08,158
2018-09-30T09,161
2018-09-30T10,72
2018-09-30T11,88
2018-09-30T12,102
2018-09-30T13,140
2018-09-30T14,241
2018-09-30T15,260
2018-09-30T16,127
2018-09-30T17,259
2018-09-30T18,87
2018-09-30T19,145
2018-09-30T20,277
2018-09-30T21,106
2018-09-30T22,304
2018-09-30T23,91
2018-10-01T00,41
2018-10-01T01,322
2018-10-01T02,431
2018-10-01T03,513
2018-10-01T04,341
2018-10-01T05,82
2018-10-01T06,30
2018-10-01T07,27
2018-10-01T08,19
2018-10-01T09,38
2018-10-01T10,50
2018-10-01T11,113
2018-10-01T12,14
2018-10-01T13,48
2018-10-01T14,42
2018-10-01T15,70
2018-10-01T16,141
2018-10-01T17,101
2018-10-01T18,42
2018-10-01T19,108
2018-10-01T20,232
2018-10-01T21,712
2018-10-01T22,256
2018-10-01T23,144
2018-10-02T00,119
2018-10-02T01,109
2018-10-02T02,296
2018-10-02T03,80
2018-10-02T04,13
2018-10-02T05,5
2018-10-02T06,28
2018-10-02T07,132
2018-10-02T08,59
2018-10-02T09,39
2018-10-02T10,16
2018-10-02T11,63
2018-10-02T12,19
2018-10-02T13,98
2018-10-02T14,173
2018-10-02T15,191
2018-10-02T16,92
2018-10-02T17,268
2018-10-02T18,214
2018-10-02T19,653
2018-10-02T20,139
2018-10-02T21,217
2018-10-02T22,248
2018-10-02T23,93
2018-10-03T00,24
2018-10-03T01,30
2018-10-03T02,48
2018-10-03T03,226
2018-10-03T04,32
2018-10-03T05,19
2018-10-03T06,168
2018-10-03T07,181
2018-10-03T08,8
2018-10-03T09,562
2018-10-03T10,74
2018-10-03T11,7
2018-10-03T12,108
2018-10-03T13,194
2018-10-03T14,178
2018-10-03T15,99
2018-10-03T16,325
2018-10-03T17,81
2018-10-03T18,119
2018-10-03T19,422
2018-10-03T20,106
2018-10-03T21,109
2018-10-03T22,20
2018-10-03T23,175
2018-10-04T00,112
2018-10-04T01,123
2018-10-04T02,65
2018-10-04T03,300
2018-10-04T04,301
2018-10-04T05,60
2018-10-04T06,36
2018-10-04T07,37
2018-10-04T08,15
2018-10-04T09,63
2018-10-04T10,135
2018-10-04T11,59
2018-10-04T12,189
2018-10-04T13,284
2018-10-04T14,38
2018-10-04T15,76
2018-10-04T16,107
2018-10-04T17,58
2018-10-04T18,25
2018-10-04T19,316
2018-10-04T20,74
2018-10-04T21,238
2018-10-04T22,88
2018-10-04T23,44
2018-10-05T00,47
2018-10-05T01,18
2018-10-05T02,18
2018-10-05T03,20
2018-10-05T04,21
2018-10-05T05,92
2018-10-05T06,47
2018-10-05T07,142
2018-10-05T08,47
2018-10-05T09,37
2018-10-05T10,275
2018-10-05T11,181
2018-10-05T12,40
2018-10-05T13,18
2018-10-05T14,30
2018-10-05T15,237
2018-10-05T16,56
2018-10-05T17,347
2018-10-05T18,146
2018-10-05T19,593
2018-10-05T20,228
2018-10-05T21,421
2018-10-05T22,104
2018-10-05T23,168
2018-10-06T00,338
2018-10-06T01,57
2018-10-06T02,82
2018-10-06T03,17
2018-10-06T04,23
2018-10-06T05,36
2018-10-06T06,142
2018-10-06T07,37
2018-10-06T08,57
2018-10-06T09,81
2018-10-06T10,7
2018-10-06T11,32
2018-10-06T12,62
2018-10-06T13,64
2018-10-06T14,19
2018-10-06T15,142
2018-10-06T16,149
2018-10-06T17,208
2018-10-06T18,432
2018-10-06T19,259
2018-10-06T20,222
2018-10-06T21,176
2018-10-06T22,128
2018-10-06T23,322
2018-10-07T00,90
2018-10-07T01,155
2018-10-07T02,232
2018-10-07T03,165
2018-10-07T04,23
2018-10-07T05,49
2018-10-07T06,18
2018-10-07T07,78
2018-10-07T08,109
2018-10-07T09,342
2018-10-07T10,114
2018-10-07T11,65
2018-10-07T12,240
2018-10-07T13,52
2018-10-07T14,82
2018-10-07T15,71
2018-10-07T16,190
2018-10-07T17,50
2018-10-07T18,390
2018-10-07T19,412
2018-10-07T20,401
2018-10-07T21,400
2018-10-07T22,206
2018-10-07T23,52
2018-10-08T00,200
2018-10-08T01,323
2018-10-08T02,144
2018-10-08T03,252
2018-10-08T04,144
2018-10-08T05,380
2018-10-08T06,130
2018-10-08T07,67
2018-10-08T08,11
2018-10-08T09,24
2018-10-08T10,52
2018-10-08T11,62
2018-10-08T12,12
2018-10-08T13,155
2018-10-08T14,129
2018-10-08T15,1407
2018-10-08T16,431
2018-10-08T17,315
2018-10-08T18,148
2018-10-08T19,103
2018-10-08T20,183
2018-10-08T21,216
2018-10-08T22,50
2018-10-08T23,69
2018-10-09T00,166
2018-10-09T01,40
2018-10-09T02,74
2018-10-09T03,211
2018-10-09T04,163
2018-10-09T05,38
2018-10-09T06,96
2018-10-09T07,166
2018-10-09T08,265
2018-10-09T09,14
2018-10-09T10,64
2018-10-09T11,67
2018-10-09T12,41
2018-10-09T13,73
2018-10-09T14,189
2018-10-09T15,147
2018-10-09T16,45
2018-10-09T17,240
2018-10-09T18,298
2018-10-09T19,177
2018-10-09T20,77
2018-10-09T21,378
2018-10-09T22,257
2018-10-09T23,108
2018-10-10T00,67
2018-10-10T01,20
2018-10-10T02,120
2018-10-10T03,97
2018-10-10T04,34
2018-10-10T05,82
2018-10-10T06,273
2018-10-10T07,170
2018-10-10T08,106
2018-10-10T09,3
2018-10-10T10,160
2018-10-10T11,405
2018-10-10T12,280
2018-10-10T13,362
2018-10-10T14,225
2018-10-10T15,47
2018-10-10T16,100
2018-10-10T17,40
2018-10-10T18,193
2018-10-10T19,321
2018-10-10T20,386
2018-10-10T21,64
2018-10-10T22,59
2018-10-10T23,237
2018-10-11T00,165
2018-10-11T01,176
2018-10-11T02,79
2018-10-11T03,80
2018-10-11T04,9
2018-10-11T05,213
2018-10-11T06,34
2018-10-11T07,11
2018-10-11T08,15
2018-10-11T09,162
2018-10-11T10,367
2018-10-11T11,23
2018-10-11T12,71
2018-10-11T13,11
2018-10-11T14,1122
2018-10-11T15,170
2018-10-11T16,107
2018-10-11T17,376
2018-10-11T18,230
2018-10-11T19,271
2018-10-11T20,135
2018-10-11T21,289
2018-10-11T22,42
2018-10-11T23,47
2018-10-12T00,206
2018-10-12T01,153
2018-10-12T02,108
2018-10-12T03,221
2018-10-12T04,133
2018-10-12T05,28
2018-10-12T06,16
2018-10-12T07,20
2018-10-12T08,55
2018-10-12T09,89
2018-10-12T10,38
2018-10-12T11,105
2018-10-12T12,479
2018-10-12T13,248
2018-10-12T14,589
2018-10-12T15,119
2018-10-12T16,163
2018-10-12T17,374
2018-10-12T18,201
2018-10-12T19,118
2018-10-12T20,240
2018-10-12T21,88
2018-10-12T22,135
2018-10-12T23,161
2018-10-13T00,284
2018-10-13T01,248
2018-10-13T02,240
2018-10-13T03,267
2018-10-13T04,149
2018-10-13T05,21
2018-10-13T06,40
2018-10-13T07,66
2018-10-13T08,201
2018-10-13T09,334
2018-10-13T10,220
2018-10-13T11,151
2018-10-13T12,104
2018-10-13T13,132
2018-10-13T14,265
2018-10-13T15,130
2018-10-13T16,252
2018-10-13T17,329
2018-10-13T18,53
2018-10-13T19,171
2018-10-13T20,97
2018-10-13T21,188
2018-10-13T22,139
2018-10-13T23,345
2018-10-14T00,525
2018-10-14T01,316
2018-10-14T02,542
2018-10-14T03,159
2018-10-14T04,16
2018-10-14T05,115
2018-10-14T06,22
2018-10-14T07,69
2018-10-14T08,8
2018-10-14T09,83
2018-10-14T10,166
2018-10-14T11,220
2018-10-14T12,161
2018-10-14T13,50
2018-10-14T14,87
2018-10-14T15,235
2018-10-14T16,444
2018-10-14T17,104
2018-10-14T18,390
2018-10-14T19,214
2018-10-14T20,109
2018-10-14T21,172
2018-10-14T22,400
2018-10-14T23,138
2018-10-15T00,584
2018-10-15T01,542
2018-10-15T02,890
2018-10-15T03,253
2018-10-15T04,86
2018-10-15T05,72
2018-10-15T06,97
2018-10-15T07,155
2018-10-15T08,31
2018-10-15T09,107
2018-10-15T10,37
2018-10-15T11,44
2018-10-15T12,82
2018-10-15T13,107
2018-10-15T14,55
2018-10-15T15,53
2018-10-15T16,90
2018-10-15T17,402
2018-10-15T18,279
2018-10-15T19,229
2018-10-15T20,218
2018-10-15T21,88
2018-10-15T22,165
2018-10-15T23,57
2018-10-16T00,37
2018-10-16T01,21
2018-10-16T02,86
2018-10-16T03,102
2018-10-16T04,78
2018-10-16T05,54
2018-10-16T06,52
2018-10-16T07,144
2018-10-16T08,33
2018-10-16T09,201
2018-10-16T10,54
2018-10-16T11,59
2018-10-16T12,123
2018-10-16T13,471
2018-10-16T14,186
2018-10-16T15,136
2018-10-16T16,29
2018-10-16T17,52
2018-10-16T18,279
2018-10-16T19,227
2018-10-16T20,218
2018-10-16T21,247
2018-10-16T22,84
2018-10-16T23,63
2018-10-17T00,108
2018-10-17T01,40
2018-10-17T02,45
2018-10-17T03,170
2018-10-17T04,11
2018-10-17T05,55
2018-10-17T06,47
2018-10-17T07,5
2018-10-17T08,121
2018-10-17T09,84
2018-10-17T10,65
2018-10-17T11,113
2018-10-17T12,12
2018-10-17T13,19
2018-10-17T14,70
2018-10-17T15,29
2018-10-17T16,86
2018-10-17T17,1337
2018-10-17T18,315
2018-10-17T19,182
2018-10-17T20,318
2018-10-17T21,198
2018-10-17T22,116
2018-10-17T23,47
2018-10-18T00,65
2018-10-18T01,36
2018-10-18T02,23
2018-10-18T03,33
2018-10-18T04,180
2018-10-18T05,25
2018-10-18T06,16
2018-10-18T07,10
2018-10-18T08,11
2018-10-18T09,76
2018-10-18T10,258
2018-10-18T11,249
2018-10-18T12,97
2018-10-18T13,50
2018-10-18T14,50
2018-10-18T15,109
2018-10-18T16,141
2018-10-18T17,339
2018-10-18T18,92
2018-10-18T19,148
2018-10-18T20,194
2018-10-18T21,170
2018-10-18T22,71
2018-10-18T23,87
2018-10-19T00,56
2018-10-19T01,147
2018-10-19T02,67
2018-10-19T03,100
2018-10-19T04,16
2018-10-19T05,167
2018-10-19T06,38
2018-10-19T07,51
2018-10-19T08,49
2018-10-19T09,33
2018-10-19T10,232
2018-10-19T11,34
2018-10-19T12,9
2018-10-19T13,49
2018-10-19T14,15
2018-10-19T15,307
2018-10-19T16,276
2018-10-19T17,936
2018-10-19T18,138
2018-10-19T19,309
2018-10-19T20,119
2018-10-19T21,52
2018-10-19T22,59
2018-10-19T23,59
2018-10-20T00,83
2018-10-20T01,235
2018-10-20T02,72
2018-10-20T03,44
2018-10-20T04,19
2018-10-20T05,143
2018-10-20T06,236
2018-10-20T07,454
2018-10-20T08,143
2018-10-20T09,158
2018-10-20T10,126
2018-10-20T11,17
2018-10-20T12,67
2018-10-20T13,181
2018-10-20T14,243
2018-10-20T15,311
2018-10-20T16,86
2018-10-20T17,130
2018-10-20T18,537
2018-10-20T19,445
2018-10-20T20,190
2018-10-20T21,79
2018-10-20T22,325
2018-10-20T23,132
2018-10-21T00,58
2018-10-21T01,196
2018-10-21T02,163
2018-10-21T03,83
2018-10-21T04,252
2018-10-21T05,63
2018-10-21T06,163
2018-10-21T07,249
2018-10-21T08,252
2018-10-21T09,112
2018-10-21T10,46
2018-10-21T11,114
2018-10-21T12,79
2018-10-21T13,71
2018-10-21T14,207
2018-10-21T15,220
2018-10-21T16,747
2018-10-21T17,346
2018-10-21T18,565
2018-10-21T19,405
2018-10-21T20,205
2018-10-21T21,92
2018-10-21T22,453
2018-10-21T23,548
2018-10-22T00,568
2018-10-22T01,277
2018-10-22T02,204
2018-10-22T03,216
2018-10-22T04,59
2018-10-22T05,66
2018-10-22T06,69
2018-10-22T07,127
2018-10-22T08,83
2018-10-22T09,228
2018-10-22T10,52
2018-10-22T11,24
2018-10-22T12,11
2018-10-22T13,56
2018-10-22T14,192
2018-10-22T15,218
2018-10-22T16,103
2018-10-22T17,212
2018-10-22T18,128
2018-10-22T19,164
2018-10-22T20,130
2018-10-22T21,445
2018-10-22T22,266
2018-10-22T23,135
2018-10-23T00,305
2018-10-23T01,381
2018-10-23T02,177
2018-10-23T03,79
2018-10-23T04,321
2018-10-23T05,405
2018-10-23T06,484
2018-10-23T07,278
2018-10-23T08,67
2018-10-23T09,145
2018-10-23T10,51
2018-10-23T11,44
2018-10-23T12,9
2018-10-23T13,14
2018-10-23T14,39
2018-10-23T15,111
2018-10-23T16,990
2018-10-23T17,180
2018-10-23T18,66
2018-10-23T19,157
2018-10-23T20,107
2018-10-23T21,59
2018-10-23T22,16
2018-10-23T23,13
2018-10-24T00,47
2018-10-24T01,121
2018-10-24T02,151
2018-10-24T03,534
2018-10-24T04,120
2018-10-24T05,16
2018-10-24T06,54
2018-10-24T07,93
2018-10-24T08,231
2018-10-24T09,658
2018-10-24T10,30
2018-10-24T11,7
2018-10-24T12,19
2018-10-24T13,18
2018-10-24T14,405
2018-10-24T15,31
2018-10-24T16,58
2018-10-24T17,105
2018-10-24T18,226
2018-10-24T19,93
2018-10-24T20,102
2018-10-24T21,95
2018-10-24T22,273
2018-10-24T23,84
2018-10-25T00,7
2018-10-25T01,17
2018-10-25T02,30
2018-10-25T03,45
2018-10-25T04,26
2018-10-25T05,13
2018-10-25T06,37
2018-10-25T07,32
2018-10-25T08,83
2018-10-25T09,68
2018-10-25T10,21
2018-10-25T11,366
2018-10-25T12,61
2018-10-25T13,62
2018-10-25T14,105
2018-10-25T15,54
2018-10-25T16,33
2018-10-25T17,97
2018-10-25T18,117
2018-10-25T19,290
2018-10-25T20,397
2018-10-25T21,94
2018-10-25T22,116
2018-10-25T23,115
2018-10-26T00,253
2018-10-26T01,87
2018-10-26T02,72
2018-10-26T03,203
2018-10-26T04,15
2018-10-26T05,293
2018-10-26T06,194
2018-10-26T07,7
2018-10-26T08,91
2018-10-26T09,19
2018-10-26T10,13
2018-10-26T11,24
2018-10-26T12,77
2018-10-26T13,32
2018-10-26T14,282
2018-10-26T15,135
2018-10-26T16,270
2018-10-26T17,164
2018-10-26T18,80
2018-10-26T19,27
2018-10-26T20,85
2018-10-26T21,147
2018-10-26T22,110
2018-10-26T23,209
2018-10-27T00,135
2018-10-27T01,45
2018-10-27T02,30
2018-10-27T03,76
2018-10-27T04,160
2018-10-27T05,33
2018-10-27T06,151
2018-10-27T07,37
2018-10-27T08,9
2018-10-27T09,210
2018-10-27T10,64
2018-10-27T11,70
2018-10-27T12,55
2018-10-27T13,148
2018-10-27T14,158
2018-10-27T15,202
2018-10-27T16,331
2018-10-27T17,95
2018-10-27T18,427
2018-10-27T19,39
2018-10-27T20,162
2018-10-27T21,224
2018-10-27T22,154
2018-10-27T23,200
2018-10-28T00,181
2018-10-28T01,256
2018-10-28T02,111
2018-10-28T03,147
2018-10-28T04,48
2018-10-28T05,248
2018-10-28T06,85
2018-10-28T07,12
2018-10-28T08,92
2018-10-28T09,27
2018-10-28T10,112
2018-10-28T11,57
2018-10-28T12,32
2018-10-28T13,107
2018-10-28T14,82
2018-10-28T15,258
2018-10-28T16,55
2018-10-28T17,233
2018-10-28T18,446
2018-10-28T19,184
2018-10-28T20,124
2018-10-28T21,58
2018-10-28T22,233
2018-10-28T23,108
2018-10-29T00,120
2018-10-29T01,296
2018-10-29T02,744
2018-10-29T03,169
2018-10-29T04,20
2018-10-29T05,20
2018-10-29T06,145
2018-10-29T07,6
2018-10-29T08,43
2018-10-29T09,8
2018-10-29T10,346
2018-10-29T11,27
2018-10-29T12,83
2018-10-29T13,296
2018-10-29T14,46
2018-10-29T15,81
2018-10-29T16,76
2018-10-29T17,270
2018-10-29T18,441
2018-10-29T19,576
2018-10-29T20,574
2018-10-29T21,132
2018-10-29T22,236
2018-10-29T23,308
2018-10-30T00,186
2018-10-30T01,181
2018-10-30T02,170
2018-10-30T03,196
2018-10-30T04,128
2018-10-30T05,63
2018-10-30T06,13
2018-10-30T07,1
2018-10-30T08,5
2018-10-30T09,478
2018-10-30T10,235
2018-10-30T11,165
2018-10-30T12,155
2018-10-30T13,266
2018-10-30T14,59
